h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.608e+00,-0.686,7.529e+00,-2.912,1.045e+01,-3.385,1.358
5.000e-02,944,2.184e-03,9.524,1.748e-01,5.429,1.225e-01,6.414,5.835
2.500e-02,3720,2.806e-04,2.960,4.394e-02,1.992,2.944e-02,2.057,25.030
1.250e-02,14782,3.444e-05,3.027,1.100e-02,1.998,7.000e-03,2.072,104.931
6.250e-03,59326,4.358e-06,2.982,2.808e-03,1.970,1.761e-03,1.991,551.987
