h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.465e+00,-0.551,3.958e+00,-1.985,5.230e+00,-2.387,1.342
5.000e-02,944,1.096e-03,10.384,8.758e-02,5.498,6.115e-02,6.418,5.664
2.500e-02,3720,1.394e-04,2.975,2.188e-02,2.001,1.471e-02,2.056,21.550
1.250e-02,14782,1.721e-05,3.018,5.495e-03,1.994,3.503e-03,2.070,90.582
6.250e-03,59326,2.176e-06,2.983,1.402e-03,1.970,8.803e-04,1.993,538.151
