h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.427e+00,-0.513,2.327e+00,-1.219,2.709e+00,-1.438,1.968
5.000e-02,944,5.218e-04,11.417,4.200e-02,5.792,2.821e-02,6.585,1.407
2.500e-02,3720,6.787e-05,2.943,1.060e-02,1.987,6.883e-03,2.035,9.484
1.250e-02,14782,8.473e-06,3.002,2.677e-03,1.985,1.611e-03,2.095,65.047
6.250e-03,59326,1.083e-06,2.967,6.862e-04,1.964,3.968e-04,2.021,569.541
