h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.437e+00,-0.523,4.658e+00,-2.220,3.291e+00,-1.719,1.832
5.000e-02,944,3.018e-02,5.573,2.043e+00,1.189,3.825e-01,3.105,6.482
2.500e-02,3720,1.898e-02,0.670,1.593e+00,0.359,2.747e-01,0.478,35.810
1.250e-02,14782,8.858e-03,1.099,8.464e-01,0.912,1.428e-01,0.944,208.642
6.250e-03,59326,6.450e-03,0.458,7.212e-01,0.231,1.491e-01,-0.062,1423.125
