h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.427e+00,-0.513,2.328e+00,-1.219,2.640e+00,-1.400,0.343
5.000e-02,944,6.732e-04,11.049,4.977e-02,5.548,3.510e-02,6.233,1.698
2.500e-02,3720,8.912e-05,2.917,1.301e-02,1.936,9.085e-03,1.950,11.042
1.250e-02,14782,1.144e-05,2.962,3.348e-03,1.958,2.189e-03,2.053,76.441
6.250e-03,59326,1.496e-06,2.935,8.568e-04,1.966,5.397e-04,2.020,442.843
