h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.986e+00,-0.990,1.501e+01,-3.908,1.812e+01,-4.180,0.402
5.000e-02,944,1.915e-02,6.697,1.057e+00,3.828,6.608e-01,4.778,2.011
2.500e-02,3720,6.472e-03,1.565,6.313e-01,0.744,3.267e-01,1.016,13.209
1.250e-02,14782,2.802e-03,1.208,4.424e-01,0.513,1.981e-01,0.722,94.693
6.250e-03,59326,1.834e-03,0.611,3.783e-01,0.226,1.572e-01,0.334,726.906
