h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.427e+00,-0.513,2.327e+00,-1.219,2.712e+00,-1.439,1.823
5.000e-02,944,5.182e-04,11.427,4.192e-02,5.795,2.821e-02,6.587,2.828
2.500e-02,3720,6.634e-05,2.966,1.049e-02,1.999,6.949e-03,2.021,9.428
1.250e-02,14782,8.230e-06,3.011,2.642e-03,1.989,1.632e-03,2.090,43.883
6.250e-03,59326,1.043e-06,2.980,6.756e-04,1.967,4.038e-04,2.015,281.937
