h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.731e+00,-0.792,1.869e+01,-4.224,1.227e+01,-3.617,1.877
5.000e-02,944,1.047e-01,4.048,7.313e+00,1.354,1.154e+00,3.410,6.960
2.500e-02,3720,5.215e-02,1.006,4.882e+00,0.583,8.185e-01,0.496,32.356
1.250e-02,14782,3.075e-02,0.762,4.091e+00,0.255,5.902e-01,0.472,184.932
6.250e-03,59326,2.695e-02,0.190,4.021e+00,0.025,5.847e-01,0.014,1401.243
