h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.602e+00,-0.680,7.533e+00,-2.913,1.007e+01,-3.332,1.396
5.000e-02,944,2.523e-03,9.310,1.957e-01,5.267,1.453e-01,6.115,4.784
2.500e-02,3720,3.359e-04,2.909,5.094e-02,1.942,3.852e-02,1.915,18.623
1.250e-02,14782,4.144e-05,3.019,1.282e-02,1.991,1.078e-02,1.837,91.328
6.250e-03,59326,5.248e-06,2.981,3.253e-03,1.978,3.247e-03,1.732,621.878
