h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.427e+00,-0.513,2.328e+00,-1.219,2.639e+00,-1.400,1.270
5.000e-02,944,6.317e-04,11.141,4.884e-02,5.575,3.455e-02,6.256,3.886
2.500e-02,3720,8.177e-05,2.950,1.250e-02,1.966,8.984e-03,1.943,16.110
1.250e-02,14782,1.021e-05,3.002,3.175e-03,1.978,2.247e-03,1.999,83.810
6.250e-03,59326,1.273e-06,3.003,8.039e-04,1.982,5.736e-04,1.970,547.745
