h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.503e+00,-0.588,8.956e+00,-3.163,6.381e+00,-2.674,1.781
5.000e-02,944,5.165e-02,4.863,3.539e+00,1.339,8.387e-01,2.928,8.128
2.500e-02,3720,3.114e-02,0.730,2.659e+00,0.412,6.684e-01,0.327,39.505
1.250e-02,14782,7.016e-03,2.150,1.665e+00,0.675,4.248e-01,0.654,272.576
6.250e-03,59326,1.287e-02,-0.876,1.683e+00,-0.015,4.315e-01,-0.023,2240.043
