h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.463e+00,-0.549,3.960e+00,-1.985,5.071e+00,-2.342,1.317
5.000e-02,944,1.262e-03,10.179,9.767e-02,5.341,7.042e-02,6.170,4.198
2.500e-02,3720,1.648e-04,2.937,2.515e-02,1.958,1.821e-02,1.951,17.973
1.250e-02,14782,2.047e-05,3.009,6.372e-03,1.981,4.538e-03,2.005,98.474
6.250e-03,59326,2.556e-06,3.002,1.614e-03,1.981,1.133e-03,2.003,755.564
