h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.425e+00,-0.511,2.342e+00,-1.228,2.431e+00,-1.281,1.782
5.000e-02,944,1.947e-03,9.515,1.202e-01,4.284,7.308e-02,5.056,6.225
2.500e-02,3720,5.644e-04,1.787,6.076e-02,0.985,3.269e-02,1.161,27.912
1.250e-02,14782,1.595e-04,1.823,3.168e-02,0.939,1.511e-02,1.113,150.173
6.250e-03,59326,3.252e-05,2.294,1.339e-02,1.242,5.258e-03,1.523,997.050
