h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.415e+00,-0.501,1.488e+00,-0.573,1.138e+00,-0.186,1.733
5.000e-02,944,1.298e-04,13.413,1.049e-02,7.148,7.049e-03,7.335,2.893
2.500e-02,3720,1.655e-05,2.971,2.619e-03,2.001,1.733e-03,2.024,8.938
1.250e-02,14782,2.058e-06,3.008,6.605e-04,1.988,4.068e-04,2.091,42.038
6.250e-03,59326,2.608e-07,2.980,1.689e-04,1.968,1.004e-04,2.018,279.759
