h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,3.147e+00,-1.654,1.491e+01,-3.898,2.859e+01,-4.837,0.242
1.000e-01,606,7.545e-02,5.382,1.104e+00,3.755,8.103e-01,5.141,0.728
5.000e-02,2350,1.944e-02,1.956,3.981e-01,1.472,2.291e-01,1.822,4.149
2.500e-02,9000,4.890e-03,1.991,1.392e-01,1.516,6.099e-02,1.909,27.577
1.250e-02,35328,1.220e-03,2.003,5.096e-02,1.450,1.501e-02,2.023,201.440
