h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,5.047e+00,-2.335,2.965e+01,-4.890,6.000e+01,-5.907,0.334
1.000e-01,606,1.895e-01,4.735,2.970e+00,3.320,3.375e+00,4.152,1.131
5.000e-02,2350,4.275e-02,2.148,9.448e-01,1.652,6.304e-01,2.421,6.812
2.500e-02,9000,9.888e-03,2.112,3.034e-01,1.639,1.547e-01,2.027,36.301
1.250e-02,35328,2.451e-03,2.012,1.070e-01,1.503,3.666e-02,2.077,266.899
