h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,5.049e+00,-2.336,2.958e+01,-4.887,5.700e+01,-5.833,1.363
1.000e-01,606,1.532e-01,5.043,2.329e+00,3.667,1.564e+00,5.187,4.003
5.000e-02,2350,3.954e-02,1.954,8.801e-01,1.404,4.614e-01,1.762,16.409
2.500e-02,9000,9.957e-03,1.990,3.683e-01,1.257,1.225e-01,1.913,74.767
1.250e-02,35328,2.492e-03,1.998,1.997e-01,0.883,3.027e-02,2.017,387.328
