h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.244e+00,-1.166,4.278e+00,-2.097,7.269e+00,-2.862,0.264
1.000e-01,606,1.885e-02,6.896,2.743e-01,3.963,2.067e-01,5.136,0.740
5.000e-02,2350,4.856e-03,1.956,9.907e-02,1.469,5.745e-02,1.847,4.106
2.500e-02,9000,1.222e-03,1.991,3.475e-02,1.512,1.524e-02,1.914,27.585
1.250e-02,35328,3.049e-04,2.003,1.273e-02,1.448,3.753e-03,2.022,200.984
