h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.452e+00,-1.294,7.685e+00,-2.942,1.436e+01,-3.844,0.717
1.000e-01,606,3.742e-02,6.034,5.420e-01,3.826,3.968e-01,5.178,1.798
5.000e-02,2350,9.695e-03,1.948,1.957e-01,1.470,1.135e-01,1.806,6.436
2.500e-02,9000,2.443e-03,1.989,6.908e-02,1.502,3.030e-02,1.905,26.069
1.250e-02,35328,6.097e-04,2.002,2.541e-02,1.443,7.492e-03,2.016,121.734
