h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,5.049e+00,-2.336,2.958e+01,-4.886,5.708e+01,-5.835,0.243
1.000e-01,606,1.518e-01,5.056,2.265e+00,3.707,1.636e+00,5.125,0.928
5.000e-02,2350,3.914e-02,1.956,8.111e-01,1.481,4.634e-01,1.819,4.183
2.500e-02,9000,9.800e-03,1.998,2.804e-01,1.532,1.235e-01,1.907,27.693
1.250e-02,35328,2.442e-03,2.005,1.024e-01,1.454,3.021e-02,2.032,200.701
