h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.452e+00,-1.294,7.686e+00,-2.942,1.434e+01,-3.842,1.314
1.000e-01,606,3.744e-02,6.033,5.462e-01,3.815,3.932e-01,5.189,3.454
5.000e-02,2350,9.697e-03,1.949,1.972e-01,1.470,1.133e-01,1.795,11.663
2.500e-02,9000,2.442e-03,1.989,6.957e-02,1.503,3.027e-02,1.904,47.101
1.250e-02,35328,6.096e-04,2.002,2.565e-02,1.440,7.486e-03,2.015,201.398
