h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.582e+00,-0.662,7.576e+00,-2.922,1.045e+01,-3.385,1.476
5.000e-02,944,5.079e-03,8.283,4.106e-01,4.206,3.105e-01,5.072,5.413
2.500e-02,3720,1.814e-03,1.486,2.444e-01,0.748,7.929e-02,1.970,29.921
1.250e-02,14782,7.167e-04,1.339,1.672e-01,0.548,4.468e-02,0.828,219.166
6.250e-03,59326,4.909e-04,0.546,1.735e-01,-0.054,4.924e-02,-0.140,1752.443
