h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,2.000e+00,-1.000,1.496e+01,-3.903,2.099e+01,-4.392,0.400
5.000e-02,944,1.129e-02,7.469,6.842e-01,4.450,7.135e-01,4.879,1.967
2.500e-02,3720,1.780e-03,2.665,2.119e-01,1.691,1.591e-01,2.165,10.605
1.250e-02,14782,2.857e-04,2.639,6.279e-02,1.755,3.634e-02,2.131,75.388
6.250e-03,59326,4.892e-05,2.546,1.844e-02,1.768,8.707e-03,2.061,577.631
