h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.465e+00,-0.551,3.958e+00,-1.985,5.229e+00,-2.386,1.255
5.000e-02,944,1.095e-03,10.386,8.749e-02,5.500,6.394e-02,6.354,5.500
2.500e-02,3720,1.394e-04,2.973,2.188e-02,1.999,1.540e-02,2.054,19.681
1.250e-02,14782,1.723e-05,3.017,5.494e-03,1.994,3.691e-03,2.060,75.312
6.250e-03,59326,2.178e-06,2.984,1.402e-03,1.970,9.047e-04,2.029,380.896
