h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.458e+00,-0.544,3.982e+00,-1.993,5.188e+00,-2.375,1.475
5.000e-02,944,2.474e-03,9.203,1.785e-01,4.480,1.733e-01,4.904,5.334
2.500e-02,3720,7.125e-04,1.796,1.201e-01,0.572,4.983e-02,1.798,20.825
1.250e-02,14782,3.872e-04,0.880,9.767e-02,0.298,2.321e-02,1.102,135.210
6.250e-03,59326,2.113e-04,0.874,6.958e-02,0.489,1.657e-02,0.486,940.525
