h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,2.061e+00,-1.043,1.487e+01,-3.894,2.088e+01,-4.384,1.766
5.000e-02,944,5.176e-03,8.638,4.008e-01,5.214,3.109e-01,6.069,6.414
2.500e-02,3720,6.792e-04,2.930,1.031e-01,1.958,7.271e-02,2.096,29.991
1.250e-02,14782,8.292e-05,3.034,2.570e-02,2.005,1.772e-02,2.037,176.153
6.250e-03,59326,1.073e-05,2.950,6.595e-03,1.962,4.551e-03,1.961,1301.270
