h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.458e+00,-0.544,3.981e+00,-1.993,5.205e+00,-2.380,1.502
5.000e-02,944,2.581e-03,9.142,2.062e-01,4.271,1.547e-01,5.072,5.365
2.500e-02,3720,9.104e-04,1.503,1.227e-01,0.749,4.004e-02,1.950,27.490
1.250e-02,14782,3.513e-04,1.374,8.467e-02,0.535,2.304e-02,0.798,208.799
6.250e-03,59326,2.395e-04,0.553,8.778e-02,-0.052,2.561e-02,-0.153,1778.465
