h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.999e+00,-1.000,1.496e+01,-3.903,2.091e+01,-4.386,1.323
5.000e-02,944,9.899e-03,7.658,6.801e-01,4.459,7.398e-01,4.821,5.097
2.500e-02,3720,2.772e-03,1.836,4.211e-01,0.691,2.461e-01,1.588,22.830
1.250e-02,14782,1.418e-03,0.967,3.412e-01,0.303,9.198e-02,1.420,136.230
6.250e-03,59326,9.434e-04,0.588,2.546e-01,0.423,4.863e-02,0.920,944.097
