h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.463e+00,-0.549,3.960e+00,-1.986,5.200e+00,-2.379,1.847
5.000e-02,944,1.329e-03,10.104,1.020e-01,5.278,7.779e-02,6.063,6.548
2.500e-02,3720,1.682e-04,2.983,2.572e-02,1.988,1.837e-02,2.082,29.842
1.250e-02,14782,2.087e-05,3.010,6.473e-03,1.990,4.499e-03,2.030,167.965
6.250e-03,59326,2.719e-06,2.941,1.664e-03,1.960,1.150e-03,1.968,1245.751
