h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,3.146e+00,-1.653,1.494e+01,-3.901,3.033e+01,-4.923,0.287
1.000e-01,606,9.588e-02,5.036,1.458e+00,3.357,1.726e+00,4.135,1.121
5.000e-02,2350,2.073e-02,2.210,4.648e-01,1.649,3.142e-01,2.458,5.451
2.500e-02,9000,4.942e-03,2.069,1.508e-01,1.624,8.099e-02,1.956,36.361
1.250e-02,35328,1.227e-03,2.010,5.351e-02,1.494,1.940e-02,2.062,267.164
