h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,3.148e+00,-1.655,1.491e+01,-3.898,2.856e+01,-4.836,1.443
1.000e-01,606,7.544e-02,5.383,1.130e+00,3.722,8.261e-01,5.112,4.170
5.000e-02,2350,1.944e-02,1.957,4.114e-01,1.457,2.613e-01,1.660,16.307
2.500e-02,9000,4.908e-03,1.985,1.611e-01,1.352,6.974e-02,1.906,76.710
1.250e-02,35328,1.237e-03,1.989,9.126e-02,0.820,1.724e-02,2.017,403.831
