h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.244e+00,-1.166,4.279e+00,-2.097,7.238e+00,-2.856,20.043
1.000e-01,606,1.919e-02,6.870,2.828e-01,3.920,2.226e-01,5.023,15.001
5.000e-02,2350,4.887e-03,1.973,1.011e-01,1.484,5.943e-02,1.905,19.833
2.500e-02,9000,1.224e-03,1.997,3.501e-02,1.530,1.564e-02,1.926,56.340
1.250e-02,35328,3.052e-04,2.004,1.279e-02,1.453,3.822e-03,2.033,644.969
