h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.244e+00,-1.166,4.278e+00,-2.097,7.290e+00,-2.866,0.734
1.000e-01,606,1.875e-02,6.903,2.712e-01,3.980,2.000e-01,5.188,1.874
5.000e-02,2350,4.849e-03,1.951,9.785e-02,1.471,5.703e-02,1.811,6.019
2.500e-02,9000,1.221e-03,1.990,3.453e-02,1.503,1.517e-02,1.911,23.774
1.250e-02,35328,3.048e-04,2.002,1.270e-02,1.443,3.748e-03,2.017,109.228
