h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.244e+00,-1.166,4.279e+00,-2.097,7.230e+00,-2.854,22.396
1.000e-01,606,1.939e-02,6.855,2.870e-01,3.898,2.337e-01,4.951,13.590
5.000e-02,2350,4.902e-03,1.984,1.020e-01,1.492,6.064e-02,1.946,17.983
2.500e-02,9000,1.225e-03,2.000,3.513e-02,1.537,1.590e-02,1.931,40.456
1.250e-02,35328,3.053e-04,2.005,1.281e-02,1.455,3.875e-03,2.037,482.167
