h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.189e+00,-1.131,2.848e+00,-1.510,3.881e+00,-1.956,0.198
1.000e-01,606,9.355e-03,7.871,1.353e-01,4.396,9.975e-02,5.282,0.712
5.000e-02,2350,2.422e-03,1.949,4.885e-02,1.470,2.840e-02,1.812,4.059
2.500e-02,9000,6.103e-04,1.989,1.726e-02,1.501,7.566e-03,1.909,27.392
1.250e-02,35328,1.524e-04,2.002,6.343e-03,1.444,1.873e-03,2.014,136.174
