h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.244e+00,-1.166,4.278e+00,-2.097,7.271e+00,-2.862,1.151
1.000e-01,606,1.870e-02,6.907,2.731e-01,3.970,1.968e-01,5.207,3.476
5.000e-02,2350,4.843e-03,1.949,9.857e-02,1.470,5.669e-02,1.796,11.730
2.500e-02,9000,1.220e-03,1.989,3.477e-02,1.503,1.514e-02,1.905,49.738
1.250e-02,35328,3.047e-04,2.002,1.281e-02,1.440,3.746e-03,2.015,233.442
