h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.452e+00,-1.294,7.686e+00,-2.942,1.434e+01,-3.842,0.245
1.000e-01,606,3.775e-02,6.021,5.504e-01,3.804,4.116e-01,5.122,0.735
5.000e-02,2350,9.718e-03,1.958,1.986e-01,1.470,1.148e-01,1.842,4.608
2.500e-02,9000,2.444e-03,1.991,6.954e-02,1.514,3.046e-02,1.914,27.480
1.250e-02,35328,6.099e-04,2.003,2.547e-02,1.449,7.497e-03,2.023,201.466
