h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.452e+00,-1.294,7.687e+00,-2.942,1.432e+01,-3.840,1.446
1.000e-01,606,3.780e-02,6.019,5.641e-01,3.769,4.118e-01,5.120,4.098
5.000e-02,2350,9.718e-03,1.960,2.286e-01,1.303,1.225e-01,1.750,16.217
2.500e-02,9000,2.572e-03,1.918,1.983e-01,0.205,3.258e-02,1.910,76.762
1.250e-02,35328,7.853e-04,1.711,1.943e-01,0.029,8.064e-03,2.014,400.092
