h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,3.100e+00,-1.632,1.494e+01,-3.901,2.348e+01,-4.553,0.229
1.000e-01,606,6.420e-02,5.594,1.512e+00,3.304,8.146e-01,4.849,0.845
5.000e-02,2350,1.644e-02,1.965,6.292e-01,1.265,3.001e-01,1.441,4.602
2.500e-02,9000,4.332e-03,1.924,2.414e-01,1.382,1.063e-01,1.497,30.638
1.250e-02,35328,1.137e-03,1.930,9.019e-02,1.421,3.384e-02,1.652,212.922
