h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.451e+00,-1.293,7.685e+00,-2.942,1.421e+01,-3.829,0.810
1.000e-01,606,3.754e-02,6.029,5.476e-01,3.811,4.009e-01,5.148,2.061
5.000e-02,2350,9.714e-03,1.950,1.974e-01,1.472,1.136e-01,1.820,6.592
2.500e-02,9000,2.444e-03,1.991,6.963e-02,1.503,3.006e-02,1.918,29.817
1.250e-02,35328,6.101e-04,2.002,2.559e-02,1.444,7.466e-03,2.009,157.230
