h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.244e+00,-1.166,4.278e+00,-2.097,7.248e+00,-2.858,0.189
1.000e-01,606,1.863e-02,6.913,2.752e-01,3.958,1.947e-01,5.218,0.664
5.000e-02,2350,4.834e-03,1.946,9.938e-02,1.469,5.560e-02,1.808,3.567
2.500e-02,9000,1.220e-03,1.986,3.498e-02,1.507,1.481e-02,1.908,23.463
1.250e-02,35328,3.048e-04,2.001,1.283e-02,1.447,3.677e-03,2.010,160.566
