h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.355e+00,-1.236,8.658e+00,-3.114,6.616e+00,-2.726,1.365
1.000e-01,606,1.046e-01,4.492,4.188e+00,1.048,1.909e+00,1.794,4.264
5.000e-02,2350,3.759e-02,1.477,2.926e+00,0.517,3.862e-01,2.305,18.747
2.500e-02,9000,1.958e-02,0.941,2.808e+00,0.059,3.207e-01,0.268,90.509
1.250e-02,35328,3.975e-02,-1.022,4.527e+00,-0.689,4.663e-01,-0.540,394.275
