h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.853e+00,-1.513,1.672e+01,-4.064,1.287e+01,-3.685,1.384
1.000e-01,606,1.829e-01,3.963,7.684e+00,1.122,3.152e+00,2.029,3.939
5.000e-02,2350,7.263e-02,1.333,6.082e+00,0.337,7.282e-01,2.114,16.452
2.500e-02,9000,2.450e-02,1.568,4.760e+00,0.354,3.972e-01,0.874,85.003
1.250e-02,35328,8.211e-02,-1.745,8.461e+00,-0.830,9.799e-01,-1.303,484.192
