h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.451e+00,-1.293,7.685e+00,-2.942,1.422e+01,-3.830,0.728
1.000e-01,606,3.736e-02,6.036,5.479e-01,3.810,3.927e-01,5.178,1.778
5.000e-02,2350,9.695e-03,1.946,1.974e-01,1.472,1.122e-01,1.808,6.453
2.500e-02,9000,2.444e-03,1.988,6.963e-02,1.504,2.991e-02,1.907,28.991
1.250e-02,35328,6.101e-04,2.002,2.559e-02,1.444,7.417e-03,2.012,153.093
