h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.451e+00,-1.293,7.685e+00,-2.942,1.423e+01,-3.830,0.190
1.000e-01,606,3.733e-02,6.037,5.520e-01,3.799,3.935e-01,5.176,0.665
5.000e-02,2350,9.674e-03,1.948,1.993e-01,1.470,1.121e-01,1.812,3.577
2.500e-02,9000,2.441e-03,1.987,7.002e-02,1.509,2.981e-02,1.911,23.188
1.250e-02,35328,6.097e-04,2.001,2.566e-02,1.448,7.392e-03,2.012,160.833
