h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.866e+00,-1.519,1.663e+01,-4.055,1.299e+01,-3.700,1.427
1.000e-01,606,1.777e-01,4.011,7.662e+00,1.118,2.945e+00,2.141,4.427
5.000e-02,2350,7.641e-02,1.218,6.104e+00,0.328,8.781e-01,1.746,18.436
2.500e-02,9000,2.365e-02,1.692,4.739e+00,0.365,3.311e-01,1.407,86.028
1.250e-02,35328,8.285e-02,-1.809,8.513e+00,-0.845,1.002e+00,-1.597,488.372
