h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.448e+00,-1.291,7.685e+00,-2.942,1.366e+01,-3.772,1.329
1.000e-01,606,3.729e-02,6.036,5.703e-01,3.752,3.790e-01,5.171,3.501
5.000e-02,2350,9.673e-03,1.947,2.058e-01,1.471,1.087e-01,1.802,12.779
2.500e-02,9000,2.443e-03,1.985,7.238e-02,1.508,2.885e-02,1.913,52.601
1.250e-02,35328,6.105e-04,2.001,2.651e-02,1.449,7.309e-03,1.981,244.877
