h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.448e+00,-1.292,7.686e+00,-2.942,1.369e+01,-3.775,0.228
1.000e-01,606,3.669e-02,6.060,5.795e-01,3.730,3.601e-01,5.249,0.842
5.000e-02,2350,9.580e-03,1.937,2.088e-01,1.473,1.046e-01,1.783,4.572
2.500e-02,9000,2.434e-03,1.977,7.287e-02,1.519,2.815e-02,1.894,23.353
1.250e-02,35328,6.095e-04,1.997,2.659e-02,1.455,7.033e-03,2.001,159.861
