h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,3.136e+00,-1.649,1.491e+01,-3.898,2.725e+01,-4.768,0.231
1.000e-01,606,7.352e-02,5.415,1.164e+00,3.678,7.379e-01,5.207,0.849
5.000e-02,2350,1.918e-02,1.939,4.187e-01,1.475,2.157e-01,1.774,4.557
2.500e-02,9000,4.870e-03,1.978,1.459e-01,1.521,5.777e-02,1.901,23.182
1.250e-02,35328,1.219e-03,1.998,5.320e-02,1.455,1.439e-02,2.005,160.964
