h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,3.093e+00,-1.629,1.496e+01,-3.903,2.310e+01,-4.530,1.344
1.000e-01,606,7.297e-02,5.406,1.606e+00,3.220,8.609e-01,4.746,3.779
5.000e-02,2350,1.837e-02,1.990,6.765e-01,1.247,3.001e-01,1.520,15.143
2.500e-02,9000,4.704e-03,1.966,2.947e-01,1.199,1.028e-01,1.546,70.494
1.250e-02,35328,1.162e-03,2.017,1.919e-01,0.619,3.379e-02,1.605,379.512
