h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,4.427e+00,-2.146,3.242e+01,-5.019,2.674e+01,-4.741,1.129
1.000e-01,606,2.874e-01,3.945,1.145e+01,1.502,4.327e+00,2.627,3.674
5.000e-02,2350,1.928e-01,0.576,1.141e+01,0.004,2.516e+00,0.782,14.926
2.500e-02,9000,5.163e-02,1.901,1.027e+01,0.152,5.169e-01,2.283,76.125
1.250e-02,35328,1.791e-01,-1.795,2.665e+01,-1.376,2.119e+00,-2.036,442.326
