h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.175e+00,-1.121,2.358e+00,-1.238,2.363e+00,-1.240,7.936
1.000e-01,606,4.668e-03,8.864,6.781e-02,5.120,4.938e-02,5.580,8.104
5.000e-02,2350,1.210e-03,1.948,2.448e-02,1.470,1.410e-02,1.808,10.837
2.500e-02,9000,3.051e-04,1.988,8.645e-03,1.501,3.758e-03,1.908,30.681
1.250e-02,35328,7.619e-05,2.002,3.178e-03,1.444,9.323e-04,2.011,167.990
