h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,5.052e+00,-2.337,2.958e+01,-4.887,5.695e+01,-5.832,1.438
1.000e-01,606,1.508e-01,5.066,2.325e+00,3.669,1.722e+00,5.048,4.195
5.000e-02,2350,3.898e-02,1.952,8.730e-01,1.413,5.760e-01,1.580,16.387
2.500e-02,9000,9.875e-03,1.981,3.606e-01,1.276,1.527e-01,1.915,77.004
1.250e-02,35328,2.473e-03,1.997,1.959e-01,0.880,4.035e-02,1.920,398.814
