h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.244e+00,-1.166,4.278e+00,-2.097,7.291e+00,-2.866,0.206
1.000e-01,606,1.875e-02,6.903,2.718e-01,3.976,2.014e-01,5.178,0.744
5.000e-02,2350,4.848e-03,1.952,9.826e-02,1.468,5.699e-02,1.821,4.196
2.500e-02,9000,1.221e-03,1.989,3.463e-02,1.504,1.516e-02,1.911,27.578
1.250e-02,35328,3.048e-04,2.002,1.271e-02,1.447,3.743e-03,2.018,200.941
