h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.244e+00,-1.166,4.278e+00,-2.097,7.291e+00,-2.866,0.607
1.000e-01,606,1.870e-02,6.907,2.710e-01,3.981,1.981e-01,5.202,1.779
5.000e-02,2350,4.845e-03,1.948,9.783e-02,1.470,5.670e-02,1.805,5.716
2.500e-02,9000,1.221e-03,1.989,3.454e-02,1.502,1.513e-02,1.906,24.051
1.250e-02,35328,3.048e-04,2.002,1.270e-02,1.443,3.743e-03,2.015,106.007
