h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,3.147e+00,-1.654,1.491e+01,-3.899,2.878e+01,-4.847,0.285
1.000e-01,606,8.032e-02,5.292,1.204e+00,3.631,1.039e+00,4.791,0.936
5.000e-02,2350,1.983e-02,2.018,4.195e-01,1.521,2.502e-01,2.055,5.434
2.500e-02,9000,4.912e-03,2.013,1.423e-01,1.559,6.579e-02,1.927,36.392
1.250e-02,35328,1.223e-03,2.006,5.165e-02,1.463,1.592e-02,2.047,267.650
