h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,5.050e+00,-2.336,2.959e+01,-4.887,5.732e+01,-5.841,0.288
1.000e-01,606,1.587e-01,4.992,2.405e+00,3.621,1.906e+00,4.910,0.950
5.000e-02,2350,3.986e-02,1.994,8.429e-01,1.512,4.871e-01,1.968,5.365
2.500e-02,9000,9.831e-03,2.019,2.852e-01,1.564,1.285e-01,1.923,36.431
1.250e-02,35328,2.445e-03,2.008,1.033e-01,1.464,3.101e-02,2.051,266.839
