h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.452e+00,-1.294,7.690e+00,-2.943,1.441e+01,-3.849,0.245
1.000e-01,606,4.024e-02,5.929,6.015e-01,3.676,5.389e-01,4.741,0.924
5.000e-02,2350,9.893e-03,2.024,2.090e-01,1.525,1.275e-01,2.080,5.469
2.500e-02,9000,2.456e-03,2.010,7.112e-02,1.555,3.351e-02,1.928,36.156
1.250e-02,35328,6.114e-04,2.006,2.583e-02,1.461,8.114e-03,2.046,201.278
