h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.452e+00,-1.294,7.686e+00,-2.942,1.434e+01,-3.842,1.380
1.000e-01,606,3.755e-02,6.029,5.465e-01,3.814,4.035e-01,5.151,3.479
5.000e-02,2350,9.701e-03,1.953,1.971e-01,1.471,1.169e-01,1.788,12.089
2.500e-02,9000,2.443e-03,1.990,6.955e-02,1.503,3.092e-02,1.918,48.710
1.250e-02,35328,6.097e-04,2.002,2.564e-02,1.439,7.630e-03,2.019,207.011
