h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.452e+00,-1.294,7.685e+00,-2.942,1.436e+01,-3.844,0.206
1.000e-01,606,3.755e-02,6.029,5.447e-01,3.819,4.026e-01,5.157,0.737
5.000e-02,2350,9.699e-03,1.953,1.970e-01,1.468,1.141e-01,1.820,4.155
2.500e-02,9000,2.443e-03,1.989,6.933e-02,1.506,3.034e-02,1.911,27.501
1.250e-02,35328,6.097e-04,2.002,2.542e-02,1.448,7.490e-03,2.018,202.030
