h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.000e-01,162,2.452e+00,-1.294,7.687e+00,-2.942,1.432e+01,-3.840,0.255
1.000e-01,606,3.832e-02,6.000,5.636e-01,3.770,4.421e-01,5.017,0.923
5.000e-02,2350,9.767e-03,1.972,2.018e-01,1.482,1.176e-01,1.910,4.168
2.500e-02,9000,2.448e-03,1.996,6.995e-02,1.528,3.107e-02,1.920,27.576
1.250e-02,35328,6.103e-04,2.004,2.557e-02,1.452,7.601e-03,2.031,201.299
