h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.500e-01,384,1.736e+00,-0.796,2.130e+00,-1.091,1.986e+00,-0.990,31.539
1.250e-01,3072,9.266e-03,7.550,2.918e-01,2.868,2.950e-01,2.751,203.186
