h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
2.500e-01,384,1.736e+00,-0.796,2.130e+00,-1.091,1.983e+00,-0.988,15.350
1.250e-01,3072,9.273e-03,7.548,2.919e-01,2.867,2.929e-01,2.759,253.598
