h,elements,$L^{2}$ error $\vu$,$L^{2}$ rate $\vu$,$H^{1}$ error $\vu$,$H^{1}$ rate $\vu$,$L^{2}$ error $p$,$L^{2}$ rate $p$,time(s)
1.000e-01,242,1.463e+00,-0.549,3.960e+00,-1.986,5.196e+00,-2.377,1.863
5.000e-02,944,1.322e-03,10.112,1.016e-01,5.284,9.054e-02,5.843,6.410
2.500e-02,3720,1.683e-04,2.974,2.572e-02,1.982,2.075e-02,2.125,28.544
1.250e-02,14782,2.107e-05,2.998,6.473e-03,1.990,5.198e-03,1.997,149.037
6.250e-03,59326,2.681e-06,2.974,1.643e-03,1.978,1.251e-03,2.055,976.553
